category,descrip,name,topics,type,views,views_norm
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",closed,"['closures', 'violations', 'inspection', 'food']",Filtered View,1442.0,0.004065086488802688
Finance/Tax/Property,"The purpose of this Spending Disclosure Fiscal Year 12 dataset is to allow the public to search and view summary information on payments made to recipients (referred to as suppliers) that received $25,000 or more in a fiscal year. Note that salary and benefit payments to employees, pension payments to retirees, and any information that is confidential under State or Federal law is excluded from disclosure.",Spending Disclosure - Fiscal Year 2012,"['000 or more', '$25', 'spending', '2012', 'fiscal year 12']",Dataset,1435.0,0.004045353059245394
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",Closed MC311 Service Request Count (since 07/01/2012),"['services', 'mc311']",Filtered View,1430.0,0.004031257752418755
Education,"Address and Locations of all Public Schools in Montgomery County, MD.",Public Schools,['schools'],Dataset,1425.0,0.004017162445592116
Community/Recreation,"Information on all transmission facility applications (new tower or attachments) filed with the Montgomery County Cable Office for telecommunications and radio & TV transmission sites, including the location of the tower and the disposition of the application.  This dataset will be updated on a quarterly basis.",Transmission Facilities Application Status & Location,"['location', 'application', 'cable']",Dataset,1418.0,0.003997429016034821
Licenses/Permits,"Data for all Residential Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",Map Showing Open Permits,[],Map,1401.0,0.003949504972824249
,"Data for all Electrical Permit applications, including status and work performed.",Electrical Building - generator,"['status', 'residential', 'permit']",Filtered View,1401.0,0.003949504972824249
Elections,"Location of all 2012 Election Polling Places, including the Early Voting Centers.",2012 Election Polling Places,"['vote', 'polling place', 'election']",Dataset,1350.0,0.0038057328431925306
Property,"Data for all Commercial Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",CHART OF AVG VALUATION BY CITY,[],Chart,1323.0,0.00372961818632868
Finance/Tax/Property,"This dataset includes older, uncashed checks for Montgomery County government. It does not include agency spending. Data considered sensitive or confidential and will be encrypted before it is posted.",Abandoned Checks,[],Data Lens,1318.0,0.003715522879502041
Government,The dataset contains a listing of all active and closed Montgomery County solicitations issued in the past 7 years. Data Update Frequency : Daily.,Solicitations,"['solicitation', 'bid', 'contract', 'business']",Dataset,1295.0,0.0036506844680995014
Property,"Data for all Commercial Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",Heat Map for Commercial Permits,[],Map,1247.0,0.003515369522563767
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",SR in 8-2012,"['services', 'mc311']",Chart,1237.0,0.003487178908910489
Licenses/Permits,Plan reviews completed by Permitting Services. Update Frequency: Daily,Plan Review-API,"['permits', 'reivew', 'plan']",Filtered View,1213.0,0.003419521436142622
